FFMC,BUI,WSV,WindDir,FWIBin,Season,FireRegion
91.94310809,29.3090162,10.5,315,2,Summer,All
91.99310708,31.53506622,8.5,315,2,Summer,All
92.04312258,33.75485873,7.083333333,270,2,Summer,All
92.0931546,36.66802764,7.083333333,270,2,Summer,All
92.14320313,26.86461753,7.75,180,1,Summer,All
92.19326819,24.88086683,8.166666667,270,1,Summer,All
92.24334977,26.89170011,9.166666667,270,2,Summer,All
92.29344789,29.26134287,4.833333333,180,1,Summer,All
92.34356255,31.67611494,6.916666667,225,2,Summer,All
92.39369375,25.44084171,4.291666667,45,1,Summer,All
92.44384151,25.10232846,9.791666667,270,2,Summer,All
92.49400582,18.42897059,8.5,270,1,Summer,All
92.54418669,20.91563072,14.20833333,315,2,Summer,All
92.59438414,23.34413483,3.791666667,315,1,Summer,All
92.64459815,15.1522791,9.333333333,180,1,Summer,All
92.79533968,16.02668027,6.291666667,315,1,Summer,All
92.84562004,19.03521371,8.541666667,180,1,Summer,All
92.895917,22.1850415,11.70833333,270,2,Summer,All
92.94623056,25.17860556,7.166666667,315,2,Summer,All
92.99656074,28.03758913,2.75,270,1,Summer,All
93.04690753,31.24088906,2,45,1,Summer,All
93.09727095,34.17608295,2.083333333,270,1,Summer,All
93.14765099,36.99114477,6,180,2,Summer,All
93.19804766,39.75188492,5.75,180,2,Summer,All
93.24846097,32.73701968,8,135,2,Summer,All
93.29889093,17.33199539,4.458333333,90,1,Summer,All
93.34933754,19.79793568,7,225,1,Summer,All
93.3998008,22.99273121,9,270,2,Summer,All
93.45028072,26.2648868,6.25,180,2,Summer,All
93.50077731,15.60130398,12.91666667,180,2,Summer,All
93.55129057,11.22012089,9.583333333,315,1,Summer,All
93.65236713,6.070065199,15.08333333,90,1,Summer,All
93.70293043,8.17500031,15.5,225,1,Summer,All
93.75351043,10.09571584,17.66666667,270,2,Summer,All
93.80410713,12.19457911,3.791666667,270,1,Summer,All
93.85472054,14.5223639,2.625,45,1,Summer,All
93.90535065,8.804186813,13.875,135,1,Summer,All
93.5832809,11.32334799,7.125,90,1,Summer,All
93.63382139,13.70117193,6.958333333,45,1,Summer,All
93.68437858,16.57593123,2.583333333,90,1,Summer,All
93.73495245,19.02500075,4.083333333,180,1,Summer,All
93.78554303,21.59814644,6.666666667,315,2,Summer,All
93.8361503,23.79866845,2.583333333,135,1,Summer,All
93.88677428,26.49722022,2.375,0,1,Summer,All
93.93741498,28.62377184,4.25,180,2,Summer,All
93.93595785,17.3324521,9.291666667,180,2,Summer,All
93.98661479,18.71085525,13.41666667,270,2,Summer,All
93.49485237,11.4969756,11.125,270,1,Summer,All
93.54536368,14.04043203,4.291666667,90,1,Summer,All
93.59589166,15.61105822,6.583333333,45,1,Summer,All
93.64643632,17.64983828,9.5,45,2,Summer,All
93.69699767,19.03637803,4.875,0,1,Summer,All
93.74757571,20.44136059,1.541666667,45,1,Summer,All
93.79817045,21.9261474,4.708333333,90,1,Summer,All
93.84878189,23.33236618,3.916666667,180,1,Summer,All
93.89941004,24.82189535,4.75,180,2,Summer,All
93.95005491,26.63788001,8.791666667,180,2,Summer,All
94.0007165,12.63229932,12.75,180,2,Summer,All
94.05139482,9.529467786,9.666666667,180,1,Summer,All
94.10208986,12.59396861,3.666666667,0,1,Summer,All
93.20031883,6.999508239,12.91666667,180,1,Fall,All
93.25073289,6.095625748,16.08333333,180,1,Fall,All
93.3011636,6.67778039,12.625,270,1,Fall,All
92.59845596,16.47383868,5.458333333,90,1,Summer,All
92.64867132,18.28657188,9.708333333,90,1,Summer,All
92.69890326,20.71441245,8.833333333,135,1,Summer,All
92.74915178,22.41787873,3.166666667,270,1,Summer,All
92.79941689,25.31368563,4.75,135,1,Summer,All
92.84969859,28.59045933,3.166666667,135,1,Summer,All
92.8999969,32.54472709,1.958333333,0,1,Summer,All
92.95031181,36.70465236,4.25,270,2,Summer,All
93.00064333,41.08070291,4.708333333,270,2,Summer,All
93.05099147,45.53705838,12.29166667,270,4,Summer,All
93.10135624,37.24309047,10.08333333,90,3,Summer,All
93.15173763,38.98386863,8.291666667,45,3,Summer,All
93.20213565,38.93669787,7.958333333,225,3,Summer,All
93.25255031,29.92608357,13,270,3,Summer,All
93.30298162,32.10913891,7,0,2,Summer,All
93.35342958,34.19965126,4.458333333,180,2,Summer,All
93.40389419,36.93837789,8.666666667,180,3,Summer,All
93.45437546,26.41968347,14.91666667,315,3,Summer,All
93.5048734,28.06623518,11.45833333,0,3,Summer,All
93.55538802,31.37302543,5.875,180,2,Summer,All
93.6059193,20.7290572,6.625,180,1,Summer,All
93.65646728,21.90527454,9.666666667,45,2,Summer,All
93.70703194,25.03273384,12.54166667,180,3,Summer,All
93.75761329,28.13850146,9.958333333,270,3,Summer,All
93.80821135,30.64137519,9.333333333,270,3,Summer,All
93.64595483,14.88588951,2.791666667,0,1,Summer,All
93.69651602,16.98388921,13.54166667,315,2,Summer,All
93.7470939,19.66104212,5.708333333,315,1,Summer,All
93.79768848,23.34600255,3.166666667,180,1,Summer,All
93.84829977,27.51376938,7.5,90,2,Summer,All
93.89892776,18.70999694,10.375,135,2,Summer,All
93.94957247,21.94616895,7.666666667,270,2,Summer,All
94.0002339,10.8089473,12.20833333,270,1,Summer,All
94.05091205,11.38482213,11.83333333,0,1,Summer,All
94.10160694,13.25053212,4.125,225,1,Summer,All
94.13090357,9.89905219,9.708333333,180,1,Summer,All
94.09608668,10.21823738,9.041666667,315,1,Summer,All
94.13722064,12.18062449,6.916666667,0,1,Summer,All
94.18057127,14.58615696,3.833333333,225,1,Summer,All
94.12941957,10.83650203,4.458333333,225,1,Summer,All
94.18014037,13.14154198,6,45,1,Summer,All
94.1672303,15.46746568,8.666666667,225,1,Summer,All
94.11482709,16.86803448,6.916666667,225,1,Summer,All
93.95388998,15.18747299,10.66666667,135,2,Summer,All
94.00455284,18.33028322,19.66666667,270,4,Summer,All
94.05523242,21.39936253,16.25,270,3,Summer,All
94.10592873,23.98059331,2.458333333,0,1,Summer,All
94.13091723,26.28477735,4.041666667,0,2,Summer,All
94.08874318,28.01682453,5.708333333,135,2,Summer,All
94.1286425,28.25458939,10.125,90,3,Summer,All
93.84900039,23.55806516,12.5,90,3,Summer,All
93.89962861,24.44350779,5.5,90,2,Summer,All
93.95027355,26.48577781,4.916666667,180,2,Summer,All
94.00093521,29.22022326,4.416666667,180,2,Summer,All
93.87949734,31.00394913,2.75,180,2,Summer,All
93.4350815,32.67560566,8.125,135,2,Summer,All
93.48557307,37.41505933,4.958333333,315,2,Summer,All
93.53608131,40.94339306,7.083333333,0,3,Summer,All
93.58660622,38.93507811,5.25,0,2,Summer,All
93.63714782,41.74746184,8.125,270,3,Summer,All
93.6877061,44.85357914,5.083333333,270,3,Summer,All
93.73828108,40.28559485,9.541666667,180,3,Summer,All
93.78887275,44.23230821,11.83333333,270,4,Summer,All
93.83948112,47.5569095,6.791666667,0,3,Summer,All
93.8901062,50.40381566,5.875,225,3,Summer,All
93.940748,52.80031976,3.291666667,135,3,Summer,All
93.99140652,55.81958466,4.125,225,3,Summer,All
94.04208176,59.35501099,3.458333333,270,3,Summer,All
94.09277373,62.01387212,8.625,180,5,Summer,All
94.14348244,64.43778067,9.875,270,5,Summer,All
94.10939648,40.19964815,5.541666667,0,3,Summer,All
94.1442225,31.5143407,6.541666667,0,2,Summer,All
94.15886848,34.44187404,7.125,270,3,Summer,All
94.19498727,37.51778733,3.791666667,270,2,Summer,All
94.16928809,40.07349246,2.833333333,90,2,Summer,All
94.15291528,42.47880872,6.166666667,135,3,Summer,All
93.91852566,34.88059902,4.583333333,180,2,Summer,All
93.96917684,30.02088714,8.25,270,2,Summer,All
93.98766896,31.62986106,5.375,270,2,Summer,All
94.03834296,34.1238986,11.20833333,315,3,Summer,All
94.0890337,36.97705177,5.375,315,3,Summer,All
94.13974117,39.87896999,6.75,225,3,Summer,All
94.06453779,41.93134143,8.458333333,180,3,Summer,All
94.00157714,43.62018862,3.291666667,135,2,Summer,All
94.05225574,47.27709417,5.333333333,225,3,Summer,All
94.10295107,51.22843301,9.083333333,270,4,Summer,All
94.15366314,53.68861907,5.75,0,4,Summer,All
94.20439195,56.5703755,4.666666667,180,4,Summer,All
94.1929305,59.35125525,9.583333333,180,5,Summer,All
94.22609492,37.80167972,14.45833333,315,4,Summer,All
94.27684764,40.53955972,3.333333333,0,2,Summer,All
94.05801916,22.13344554,6,135,2,Summer,All
94.10871639,24.99987585,6.75,270,2,Summer,All
94.15594921,27.39814387,7.833333333,180,2,Summer,All
94.13267049,29.86174197,10.83333333,180,3,Summer,All
94.14560892,31.153329,11.41666667,0,3,Summer,All
94.16337368,32.42764956,5.458333333,315,2,Summer,All
94.19564251,34.50173242,6.833333333,270,3,Summer,All
94.18620097,36.77469512,8.666666667,225,3,Summer,All
94.15183402,38.91905501,6.291666667,180,3,Summer,All
94.00453281,26.86063198,4.375,180,2,Summer,All
92.13527823,17.3195558,9.5,90,1,Summer,All
91.57183577,8.120691232,17.25,315,1,Summer,All
91.67160508,10.73373989,11.58333333,270,1,Summer,All
91.72151443,12.56094806,10.75,315,1,Summer,All
91.92131669,14.33215811,10.70833333,315,1,Summer,All
91.97130849,15.23294826,6.708333333,315,1,Summer,All
92.12138294,17.99002061,7.5,135,1,Summer,All
92.57249903,13.4211179,15.25,90,1,Summer,All
92.62270582,13.02568836,13.91666667,90,1,Summer,All
92.71152665,10.62352692,8.416666667,270,1,Summer,All
92.07872514,15.84861236,9.833333333,180,1,Spring,All
92.12876891,19.09173473,12.875,135,2,Spring,All
92.1788292,18.41785833,15.375,270,2,Spring,All
92.22890601,19.54631226,8.791666667,0,1,Spring,All
92.29752145,20.98011176,5.458333333,180,1,Spring,All
92.71815295,22.40737864,11.04166667,0,2,Spring,All
92.76840783,23.52657546,3.333333333,180,1,Spring,All
92.81867929,20.67726087,9.041666667,135,1,Spring,All
92.86896736,22.5449466,10.33333333,315,2,Spring,All
92.91927203,23.59345421,18.20833333,0,3,Spring,All
92.9695933,25.54043515,12.45833333,225,2,Spring,All
93.01993119,26.62298512,18.08333333,0,4,Spring,All
93.0702857,27.60173229,6,270,2,Spring,All
93.12065683,28.95128347,5.791666667,45,2,Spring,All
93.17104459,30.39451269,6.083333333,90,2,Spring,All
93.22144899,31.99322171,6.75,135,2,Spring,All
93.27187003,33.98518546,5,270,2,Spring,All
93.32230772,37.13183136,9.833333333,225,3,Spring,All
93.37276205,39.16625629,14.33333333,315,4,Spring,All
93.42323305,40.74319459,8.875,315,3,Spring,All
93.47372071,43.46937188,12.95833333,225,4,Spring,All
93.52422503,46.5565428,12.16666667,315,4,Spring,All
93.57474603,48.82583529,12.16666667,135,4,Summer,All
93.62528371,49.95850249,13.25,0,5,Summer,All
93.67583808,51.80750814,10.5,180,4,Summer,All
93.72640914,37.44297508,16.5,225,4,Summer,All
93.77699689,39.28194291,11.29166667,315,4,Summer,All
93.82760134,41.29216238,7.583333333,225,3,Summer,All
93.8782225,22.40662057,5.791666667,90,2,Summer,All
93.92886037,23.50201517,5.75,45,2,Summer,All
93.97951497,25.51687702,14,90,3,Summer,All
94.03018628,21.73699608,8.375,135,2,Summer,All
93.58061619,18.67954996,3.833333333,135,1,Summer,All
92.09425447,13.83390963,8.5,180,1,Summer,All
92.34466424,7.514959563,14.375,225,1,Summer,All
92.3947958,9.264522984,16.04166667,315,1,Summer,All
92.59548764,12.46347612,9.458333333,270,1,Summer,All
92.64570202,14.32765258,10.95833333,0,1,Summer,All
92.69593297,16.29294647,4.166666667,315,1,Summer,All
92.74618051,15.31832577,9.375,180,1,Summer,All
92.79644464,15.1065103,7.875,180,1,Summer,All
92.84672537,18.54339289,9.916666667,315,1,Summer,All
92.89702269,22.35545959,3.833333333,270,1,Summer,All
92.94733662,25.93873208,9.708333333,315,2,Summer,All
92.99766716,29.30807932,6.458333333,225,2,Summer,All
93.04801432,33.32318128,4.208333333,270,2,Summer,All
93.0983781,36.50179125,10.875,225,3,Summer,All
93.14875851,39.67153706,8.166666667,315,3,Summer,All
93.19915555,42.93698016,3.833333333,90,2,Summer,All
93.24956923,46.18869624,4.125,135,2,Summer,All
93.29999955,49.43837843,3.291666667,135,2,Summer,All
93.35044652,52.67981874,4.916666667,225,3,Summer,All
93.40091015,40.67363292,8.75,225,3,Summer,All
93.45139044,44.19061948,7.666666667,270,3,Summer,All
93.50188739,39.86884967,8.833333333,270,3,Summer,All
93.55240102,33.54716134,14.08333333,315,4,Summer,All
93.60293132,36.58361312,11.875,315,4,Summer,All
93.65347831,39.50506297,6.833333333,315,3,Summer,All
93.70404198,41.89589592,6.625,0,3,Summer,All
93.75462235,44.38177072,2.208333333,315,2,Summer,All
93.80521941,33.73575628,5.166666667,180,2,Summer,All
93.85583319,19.97183287,5.75,180,1,Summer,All
93.90646367,23.59976616,9.25,0,2,Summer,All
93.95711086,27.30177615,6.333333333,180,2,Summer,All
94.00777478,30.4832826,5.25,180,2,Summer,All
94.05845543,33.46393465,1.791666667,180,2,Summer,All
94.10251727,18.41626852,4.708333333,225,1,Summer,All
94.14728449,21.94279832,5,315,1,Summer,All
94.15792766,25.08182347,3.416666667,90,1,Summer,All
94.13777896,16.43178955,8.833333333,270,1,Summer,All
94.0710661,12.6017108,4.166666667,135,1,Summer,All
93.68862141,7.748518627,10.375,45,1,Summer,All
93.73919669,7.936919656,9.708333333,0,1,Summer,All
93.84039734,14.05180415,4.833333333,180,1,Summer,All
93.89102272,11.41398401,13.5,180,1,Summer,All
93.94166482,16.24165116,5.958333333,270,1,Summer,All
93.80856567,12.36355101,9.958333333,90,1,Summer,All
93.30862003,7.167747086,12.70833333,135,1,Summer,All
93.40953633,15.46461082,2.916666667,315,1,Summer,All
93.51051927,8.722797316,10.66666667,270,1,Summer,All
93.56103574,13.3986659,5.75,315,1,Summer,All
93.6115689,13.67814982,5.708333333,270,1,Summer,All
93.66211873,17.4096401,1.166666667,315,1,Summer,All
93.71268526,21.55641161,1.333333333,90,1,Summer,All
93.76326848,25.82525434,2.375,225,1,Summer,All
93.8138684,26.19474454,4.833333333,0,2,Summer,All
93.86448503,29.91445293,6.416666667,135,2,Summer,All
93.91511837,17.57465709,7.583333333,90,1,Summer,All
93.54032712,11.67836734,9.125,270,1,Summer,All
93.59085343,13.46836209,6.125,45,1,Summer,All
93.64139643,15.25017512,6.541666667,180,1,Summer,All
93.69195612,17.29844088,12.58333333,270,2,Summer,All
93.74253249,19.41930055,3.875,270,1,Summer,All
93.79312557,21.98486616,4.458333333,225,1,Summer,All
93.84373535,23.97266297,5.125,0,2,Summer,All
93.89436183,26.00796382,6.666666667,180,2,Summer,All
93.94500504,9.143023999,12.875,180,1,Summer,All
93.99566496,9.949749747,6.083333333,270,1,Summer,All
94.09052249,13.45240274,5.208333333,135,1,Summer,All
93.48256848,7.631198233,10.95833333,180,1,Summer,All
93.53307573,9.264047523,11.41666667,315,1,Summer,All
93.58359965,10.85918016,6.666666667,315,1,Summer,All
93.63414026,12.7414148,7.875,270,1,Summer,All
93.76320312,15.01566761,2.916666667,225,1,Summer,All
93.81380302,10.26754915,9,180,1,Summer,All
93.86441962,8.463743795,15.91666667,315,1,Summer,All
93.91505294,10.52315048,12.70833333,270,1,Summer,All
93.96570297,12.60105447,5.416666667,0,1,Summer,All
94.01636973,13.9226806,2.25,180,1,Summer,All
94.03059411,15.10098277,8.041666667,180,1,Summer,All
94.03479158,10.3603747,7.625,180,1,Summer,All
92.93210745,16.73585528,3.416666667,90,1,Summer,All
92.8428103,18.52729136,9.708333333,0,1,Summer,All
92.89310633,15.75637908,8.166666667,0,1,Summer,All
92.94341896,10.69858789,15.375,0,1,Summer,All
92.99374821,10.79700869,15.41666667,0,1,Summer,All
93.04409407,11.86234068,7.25,225,1,Summer,All
93.09445656,13.69498339,6.916666667,180,1,Summer,All
93.14483567,8.449246417,15.45833333,315,1,Summer,All
93.19523142,8.867021572,17.41666667,0,1,Summer,All
93.2456438,9.026153779,8.875,0,1,Fall,All
91.89180801,10.99607281,22.95833333,315,2,Spring,All
91.94179007,11.00455142,18.25,0,1,Spring,All
91.99178863,11.01387809,10.75,270,1,Spring,All
92.04180369,11.02657967,13.5,0,1,Spring,All
92.29212682,13.29441306,9.375,270,1,Spring,All
92.82290257,18.3858231,2.791666667,135,1,Spring,All
93.09311781,20.64660265,5.833333333,135,1,Spring,All
93.14349648,23.73556604,10.79166667,135,2,Spring,All
93.19389178,27.01918097,8.958333333,135,2,Spring,All
94.06241247,30.45730035,4.583333333,135,2,Spring,All
94.22786752,33.7159675,2.541666667,315,2,Spring,All
94.27862083,35.98528253,5.916666667,315,3,Spring,All
94.17347472,37.47749635,10.83333333,90,4,Spring,All
94.21113325,40.28599493,15.91666667,135,5,Spring,All
94.22684362,43.36189008,7.916666667,135,4,Spring,All
94.13956698,17.06344131,10.70833333,0,2,Summer,All
94.19029113,18.65850493,10.20833333,315,2,Summer,All
94.15918314,16.74557024,5.25,0,1,Summer,All
93.85906915,9.239703375,11.375,180,1,Summer,All
93.9097007,10.40268079,13.04166667,315,1,Summer,All
93.96034897,12.26870668,8.25,180,1,Summer,All
94.01101395,13.68713412,11.16666667,225,1,Summer,All
94.06169567,15.10378489,4.708333333,45,1,Summer,All
94.11239411,16.83899282,6.208333333,180,1,Summer,All
94.1631093,19.2957084,12.04166667,180,2,Summer,All
94.21384123,21.97613853,6.375,180,2,Summer,All
94.16417311,24.04094428,3.208333333,0,1,Summer,All
93.92072721,25.45310176,4.833333333,0,2,Summer,All
93.97137912,24.84751634,5.416666667,0,2,Summer,All
94.02204775,27.0428474,8.5,0,2,Summer,All
94.07273311,28.73272208,3.833333333,45,2,Summer,All
94.1234352,21.25802954,9.625,225,2,Summer,All
94.17415403,24.33248623,4.083333333,270,2,Summer,All
94.2248896,27.68352245,4.833333333,270,2,Summer,All
94.18604116,30.22694834,5.916666667,135,2,Summer,All
94.22509823,19.92156175,6.875,180,2,Summer,All
94.20499219,23.43790806,5.541666667,180,2,Summer,All
94.22628363,27.1994245,5.041666667,225,2,Summer,All
94.27703642,23.56100084,7.666666667,270,2,Summer,All
94.17936136,25.64756971,10.08333333,135,3,Summer,All
94.16716815,28.39517643,2.833333333,135,2,Summer,All
94.2108085,31.93580108,3.166666667,270,2,Summer,All
94.23798332,35.53475911,2.666666667,270,2,Summer,All
94.28873996,39.69660976,6.166666667,270,3,Summer,All
94.27443282,43.36210245,7.416666667,0,3,Summer,All
94.3252015,23.5513943,11.95833333,90,3,Summer,All
94.37598695,26.1805328,3.5,315,2,Summer,All
94.42678916,29.44023421,6.041666667,270,2,Summer,All
94.47760814,33.66805564,6.958333333,225,3,Summer,All
94.32334061,30.60063416,7.166666667,225,2,Summer,All
93.50570827,18.76532291,3.75,135,1,Summer,All
93.55622316,12.50116038,9,225,1,Summer,All
93.60675472,8.258227579,11.58333333,0,1,Summer,All
93.70786791,14.33562684,8.333333333,180,1,Summer,All
93.75844954,18.30269489,9.75,225,2,Summer,All
93.80904787,21.50618199,13.66666667,315,3,Summer,All
93.8596629,25.90372362,5.875,315,2,Summer,All
93.91029465,29.6689142,9.666666667,225,3,Summer,All
93.96094311,33.13683402,12.29166667,315,4,Summer,All
94.01160829,34.63997695,7.416666667,135,3,Summer,All
93.9782054,22.14482094,8.958333333,270,2,Summer,All
94.02887628,24.44109514,17.29166667,315,4,Summer,All
94.07956389,27.27347045,2.375,45,1,Summer,All
94.10695432,20.01589814,2.625,90,1,Summer,All
94.15766771,16.76940656,9.583333333,90,2,Summer,All
94.20839784,19.8345217,6.375,90,2,Summer,All
94.25914472,23.22183582,3.333333333,90,1,Summer,All
94.23105423,26.06406258,4.291666667,270,2,Summer,All
94.23573627,29.3339133,6.5,270,2,Summer,All
94.23752837,32.88221437,6.583333333,225,3,Summer,All
94.22254273,37.21286557,8.375,225,3,Summer,All
94.18339402,21.1538333,9.5,180,2,Summer,All
94.17692182,26.04706372,10.08333333,180,3,Summer,All
94.15500615,26.35687194,8.541666667,225,2,Summer,All
94.2057354,30.59977778,5.041666667,270,2,Summer,All
94.25072699,34.65157618,4.416666667,225,2,Summer,All
94.16136521,36.64269966,7.125,315,3,Summer,All
94.15539166,33.3231506,4.916666667,0,2,Summer,All
94.17941434,35.94250008,3.5,180,2,Summer,All
94.22168292,21.13600301,13.25,270,3,Summer,All
94.17266993,23.7736223,3,90,1,Summer,All
93.72598491,12.86958335,7.583333333,135,1,Summer,All
93.77657253,16.74234596,4.833333333,270,1,Summer,All
93.82717684,20.38579374,5.333333333,315,1,Summer,All
93.87779786,14.46490686,5.25,270,1,Summer,All
94.02976122,14.6962736,2,270,1,Summer,All
94.08044912,18.98503544,3.583333333,270,1,Summer,All
94.13115376,23.4447892,6.916666667,180,2,Summer,All
94.14671515,19.67148862,7.791666667,0,2,Summer,All
94.1900442,23.06843963,2.75,0,1,Summer,All
94.19040322,27.05211468,6.583333333,270,2,Summer,All
94.22082545,31.3847389,3.875,135,2,Summer,All
94.23051,35.85664991,8,225,3,Summer,All
94.12694152,25.50545436,6.333333333,180,2,Summer,All
94.17766151,29.29939122,5.708333333,315,2,Summer,All
94.04958876,21.14281553,5.541666667,180,1,Summer,All
94.10028321,13.69305397,2.583333333,90,1,Summer,All
92.64654098,15.47562765,9.166666667,225,1,Summer,All
92.69677221,19.69667168,5.958333333,270,1,Summer,All
92.74702003,22.59544283,3.125,180,1,Summer,All
93.19999756,14.09732826,9.833333333,135,1,Summer,All
93.35128937,7.007546894,12.54166667,315,1,Summer,All
93.50273107,7.380075754,10.95833333,270,1,Summer,All
93.70488678,12.91076246,5.666666667,135,1,Summer,All
93.85667882,10.43526035,9.5,45,1,Summer,All
93.90730958,11.84190231,16.5,0,2,Summer,All
93.95795705,12.85922704,13,0,2,Summer,All
94.00862125,14.15652795,8.375,270,1,Summer,All
94.05930218,15.95594352,12.625,180,2,Summer,All
94.10999983,17.56758201,5.75,270,1,Summer,All
94.16071423,19.14595559,22.625,270,4,Summer,All
94.15861833,20.34603169,8.125,315,2,Summer,All
94.12651471,18.00085885,16.125,135,3,Summer,All
93.97712947,16.79445159,15,315,2,Summer,All
94.0278,18.07953819,11.625,270,2,Summer,All
94.07848725,19.36695278,8.75,0,2,Summer,All
94.12919124,20.72165027,5.5,180,1,Summer,All
92.17408533,14.36368132,8.875,135,1,Summer,All
92.22416058,15.43444444,6.75,270,1,Summer,All
91.06286246,11.60618226,14.875,135,1,Summer,All
91.16229563,9.289761145,14.75,225,1,Summer,All
91.31156853,6.508525776,17.5,315,1,Summer,All
91.66044737,11.42394552,20.25,0,2,Fall,All
91.71035304,11.5413491,16.375,0,1,Fall,All
91.81021382,12.378134,12,180,1,Fall,All
91.91014055,14.79541244,11.5,180,1,Fall,All
90.93305562,5.010089363,25.79166667,315,1,Spring,All
91.03240306,8.300842867,18.56521739,180,1,Spring,All
91.08210139,9.079436454,20.58333333,315,1,Spring,All
91.13181612,9.685180044,15.86956522,315,1,Spring,All
91.4365317,12.54757784,15.79166667,180,1,Spring,All
91.48636344,13.34123671,13,315,1,Spring,All
91.93559017,7.310001907,14.91304348,180,1,Spring,All
91.98558668,8.029691796,16.63636364,270,1,Spring,All
92.0355997,8.442724885,12.75,0,1,Spring,All
92.18573785,14.32898644,20.65217391,225,2,Spring,All
92.23581695,15.97009629,17.95833333,315,2,Spring,All
92.28591258,13.74774301,8.041666667,180,1,Summer,All
92.33602475,15.06508868,16.58333333,0,2,Summer,All
92.38615347,16.88502066,7.875,0,1,Summer,All
92.43629873,18.52702777,10.95833333,135,1,Summer,All
92.53663894,8.692805367,12.875,0,1,Summer,All
92.63704541,12.85815649,10.33333333,135,1,Summer,All
92.79630373,16.521135,11.95833333,135,1,Summer,All
92.84658441,20.75988586,9.458333333,180,1,Summer,All
93.02173217,25.46806432,6.666666667,225,2,Summer,All
93.07208727,29.84540948,12.16666667,180,3,Summer,All
93.122459,26.20390388,9.875,315,2,Summer,All
93.17284736,19.43128508,2.125,45,1,Summer,All
93.22325235,19.95476631,9,0,1,Summer,All
93.27367398,21.50959418,9.208333333,45,2,Summer,All
93.32411227,23.32708545,5,45,1,Summer,All
93.3745672,25.72564583,8.166666667,225,2,Summer,All
93.42503879,28.34203763,5.916666667,180,2,Summer,All
93.47552705,23.26702614,7.875,270,2,Summer,All
93.52603197,16.80099148,6,135,1,Summer,All
93.57655357,18.48230092,15.30434783,315,2,Summer,All
93.62709184,20.94161545,7.208333333,0,1,Summer,All
93.6776468,23.92586251,3.375,180,1,Summer,All
93.72821846,18.2952694,6.041666667,225,1,Summer,All
93.77880681,21.68895564,7.583333333,225,2,Summer,All
93.82941186,22.07735827,6.086956522,180,2,Summer,All
92.92192835,13.60902289,8.043478261,45,1,Summer,All
92.97225051,16.91749504,3.260869565,135,1,Summer,All
93.02258927,20.58737135,5.583333333,180,1,Summer,All
93.07294466,23.56880434,8.714285714,135,2,Summer,All
93.12331667,16.54462594,8.047619048,180,1,Summer,All
93.17370531,19.68190597,8.956521739,225,1,Summer,All
93.22411059,14.45679328,7,135,1,Summer,All
93.2745325,9.644278525,12.75,135,1,Summer,All
93.32497107,13.97912978,8.875,270,1,Summer,All
91.97246808,13.31041282,13.13043478,270,1,Summer,All
92.02247676,16.60731158,10,270,1,Summer,All
92.07250196,19.69282511,3,270,1,Summer,All
92.12254368,23.0946267,4,180,1,Summer,All
92.17260191,23.82040115,5.583333333,270,1,Summer,All
92.22267667,19.74046562,5.916666667,180,1,Summer,All
92.27276797,20.28447755,5.75,180,1,Summer,All
92.3228758,14.88431796,14.08333333,135,1,Summer,All
92.37300017,14.15229487,8.166666667,0,1,Summer,All
92.4231411,15.20660635,12.54166667,0,1,Summer,All
92.47329857,10.49075915,10.375,135,1,Summer,All
92.52347261,7.608529124,14.16666667,315,1,Summer,All
92.62387039,14.88858572,14.29166667,135,2,Summer,All
92.67409413,17.02627826,7.5,180,1,Summer,All
92.77459138,17.1199993,5.304347826,0,1,Summer,All
92.82486489,15.67414395,6.041666667,90,1,Summer,All
92.92546171,8.566706524,14.08333333,0,1,Summer,All
92.97578502,10.01218821,8.458333333,180,1,Summer,All
93.02612496,10.23109112,10.375,180,1,Summer,All
93.07648151,12.40139324,14.125,0,1,Summer,All
92.27810448,8.963525888,13.04166667,315,1,Summer,All
92.32821408,11.06303336,12.29166667,0,1,Summer,All
92.37834021,14.2205887,7.125,270,1,Summer,All
92.4284829,17.73114383,7.041666667,270,1,Summer,All
92.47864214,18.01908735,4.217391304,270,1,Summer,All
92.52881794,11.3215681,8.458333333,180,1,Summer,All
92.57901031,14.2660634,6.833333333,270,1,Summer,All
92.62921925,17.27678649,4.826086957,0,1,Summer,All
92.67944476,9.795070621,10.29166667,180,1,Summer,All
92.72968686,11.43152008,8.956521739,0,1,Summer,All
92.77994554,13.46710454,11,0,1,Summer,All
92.83022082,15.7387611,7.833333333,270,1,Summer,All
92.88051269,11.89077685,10,180,1,Summer,All
91.66785999,10.15377642,19.41666667,315,1,Summer,All
91.71776811,13.03011099,17.33333333,315,1,Summer,All
91.76769271,16.0412122,9,270,1,Summer,All
91.81763379,18.84135327,11.04166667,225,1,Summer,All
91.86759136,19.90568252,6.041666667,90,1,Summer,All
92.01756305,14.40270406,10.70833333,0,1,Summer,All
92.11762672,19.8382383,6.875,180,1,Summer,All
92.16768333,22.06674002,12.16666667,180,2,Summer,All
92.21775647,25.55076745,6.791666667,270,1,Summer,All
92.26784614,28.17268199,2.25,0,1,Summer,All
92.31795234,31.64266615,7.125,315,2,Summer,All
92.36807509,31.92760147,10.54545455,180,2,Summer,All
92.41821439,28.02069968,14.75,315,3,Summer,All
92.46837024,29.25624458,5.458333333,225,1,Summer,All
92.51854265,23.95127602,4.541666667,45,1,Summer,All
